,FullName,SegmentID,CD,CS_RoundSc_Q1_2016,CS_RoundSc_Q4_2016,CS_RoundSc_Q4_2017,Miles,SanDist,LAPD_Grid,Cat_Q1_2016,Cat_Q4_2016,Cat_Q4_2017
8056,Eccles St,9815,3,2,1,1,0.175709022657776,WV,2105,Somewhat Clean,Clean,Clean
8057,Echandia St,9816,14,2,1,1,0.321635368001729,NC,453,Somewhat Clean,Clean,Clean
8058,Echandia St,9817,14,2,1,1,0.162341744005713,NC,453,Somewhat Clean,Clean,Clean
8059,Echandia St,9818,14,2,1,1,0.161025255444183,NC,453,Somewhat Clean,Clean,Clean
8060,Echandia St,9819,14,2,1,1,0.049538207657219,NC,453,Somewhat Clean,Clean,Clean
8061,Echelon Pl,9820,2,1,1,1,0.028175161353837,EV,1677,Clean,Clean,Clean
8062,Echo Park Ave,9822,13,2,1,1,0.316422830629928,NC,218,Somewhat Clean,Clean,Clean
8063,Echo Park Ave,9823,13,1,1,1,0.111173697121809,NC,1173,Clean,Clean,Clean
8064,,9824,13,2,1,1,0.135029924208545,NC,1173,Somewhat Clean,Clean,Clean
8065,,9825,13,3,1,1,0.275873589775694,NC,1174,Not Clean,Clean,Clean
8066,Echo Park Ave,9826,13,1,1,1,0.383045016937803,NC,1183,Clean,Clean,Clean
8067,Echo Park Ave,9827,13,1,2,1,0.361063357904933,NC,1184,Clean,Somewhat Clean,Clean
8068,Echo Park Ave,9828,13,1,2,1,0.223083328139436,NC,1184,Clean,Somewhat Clean,Clean
8069,Echo St,9829,1,2,1,2,0.232242776120354,NC,1139,Somewhat Clean,Clean,Somewhat Clean
8070,Echo St,9830,14,2,1,2,0.116799789004151,NC,1139,Somewhat Clean,Clean,Somewhat Clean
8071,Echo St,9831,1,2,2,1,0.11661293857322,NC,1149,Somewhat Clean,Somewhat Clean,Clean
8072,Echo St,9832,1,1,1,1,0.096577598704468,NC,1149,Clean,Clean,Clean
8073,Echo St,9833,1,2,1,1,0.102518804694788,NC,1169,Somewhat Clean,Clean,Clean
8074,Echo St,9834,1,2,2,1,0.060795081000943,NC,1169,Somewhat Clean,Somewhat Clean,Clean
8075,Eddingham Wy,9835,12,1,1,1,0.052739671307025,WV,2132,Clean,Clean,Clean
8076,Eddleston Dr,9836,12,1,1,1,0.10546598264514,WV,1714,Clean,Clean,Clean
8077,Eddleston Dr,9837,12,1,1,1,0.636262931347549,WV,1714,Clean,Clean,Clean
8078,,9838,12,1,1,1,0.221061209117974,WV,1785,Clean,Clean,Clean
8079,Eddy St,9839,12,1,1,1,0.311010006425709,WV,1794,Clean,Clean,Clean
8080,Eddy St,9840,12,1,1,2,0.170485972014443,WV,1794,Clean,Clean,Somewhat Clean
8081,Edelle Pl,9841,14,1,1,1,0.090554049541996,NC,437,Clean,Clean,Clean
8082,Eden Dr,9842,4,1,1,1,0.14652399011296,WLA,809,Clean,Clean,Clean
8083,Eden Pl,9843,4,1,1,1,0.106045995116801,WLA,809,Clean,Clean,Clean
8084,Edenberg Ave,9844,12,1,1,1,0.10466985088435,WV,1713,Clean,Clean,Clean
8085,Edenberg Ave,9845,12,1,1,1,0.076742082780576,WV,1713,Clean,Clean,Clean
8086,Edendale Pl,9846,13,2,1,2,0.096028444064391,NC,1173,Somewhat Clean,Clean,Somewhat Clean
8087,Edenhurst Ave,9847,13,1,1,1,0.389554993433518,NC,1102,Clean,Clean,Clean
8088,Edenhurst Ave,9848,13,1,1,2,0.151427987534724,NC,1102,Clean,Clean,Somewhat Clean
8089,Edenhurst Ave,9849,13,1,1,1,0.122569278524003,NC,1102,Clean,Clean,Clean
8090,Edenhurst Ave,9850,13,1,1,2,0.549727020758165,NC,1123,Clean,Clean,Somewhat Clean
8091,Edgar St,9851,11,1,1,1,0.281300527998771,WLA,811,Clean,Clean,Clean
8092,Edgecliff Ave,9853,7,1,1,1,0.092900537664464,EV,1921,Clean,Clean,Clean
8093,Edgecliff Ave,9854,7,1,1,1,0.818251770248802,EV,1924,Clean,Clean,Clean
8094,Edgecliffe Dr,9855,13,1,1,1,0.035739984313068,NC,204,Clean,Clean,Clean
8095,Edgecliffe Dr,9856,13,2,1,1,0.285540839031739,NC,204,Somewhat Clean,Clean,Clean
8096,Edgecliffe Dr,9857,13,2,1,2,0.182964954684885,NC,1171,Somewhat Clean,Clean,Somewhat Clean
8097,Edgecliffe Dr,9858,13,2,1,1,0.102374232828285,NC,1171,Somewhat Clean,Clean,Clean
8098,Edgehill Dr,9859,10,2,1,2,0.069488156394552,SC,313,Somewhat Clean,Clean,Somewhat Clean
8099,Edgehill Dr,9860,10,2,1,2,0.113016978502604,SC,314,Somewhat Clean,Clean,Somewhat Clean
8100,Edgehill Dr,9861,10,2,2,2,0.502024398305443,SC,334,Somewhat Clean,Somewhat Clean,Somewhat Clean
8101,Edgehill Dr,9862,10,2,2,2,0.536471348379682,SC,373,Somewhat Clean,Somewhat Clean,Somewhat Clean
8102,Edgehill Dr,9863,10,2,1,1,0.280184960412845,SC,393,Somewhat Clean,Clean,Clean
8103,Edgeley Pl,9864,5,1,1,1,0.040883712265423,WLA,828,Clean,Clean,Clean
8104,Edgemar Ave,9865,8,1,1,1,0.270397662489863,SC,1231,Clean,Clean,Clean
8105,Edgerton Ave,9866,5,1,1,1,0.110829683462179,WV,1078,Clean,Clean,Clean
8106,Edgewater Ter,9867,13,2,1,1,0.390896463955759,NC,1144,Somewhat Clean,Clean,Clean
8107,Edgewood Pl,9868,10,1,1,1,0.380089030187806,WLA,745,Clean,Clean,Clean
8108,Edgewood Pl,9869,4,1,1,1,0.24714186450128,WLA,745,Clean,Clean,Clean
8109,Edgewood Pl,9870,10,1,1,1,0.562476770776609,NC,747,Clean,Clean,Clean
8110,Edgewood Pl,9871,10,2,2,1,0.160993570789954,NC,758,Somewhat Clean,Somewhat Clean,Clean
8111,Edison St,9872,14,1,1,1,0.287976121222657,NC,407,Clean,Clean,Clean
8112,Edison St,9873,14,1,1,1,0.041908621229263,NC,407,Clean,Clean,Clean
8113,Edison St,9874,14,1,2,1,0.213980925238488,NC,408,Clean,Somewhat Clean,Clean
8114,Edison Walk,9875,14,0,1,1,0.073390099610506,0,409,Not Evaluated,Clean,Clean
8115,Edison Wy,9876,2,0,1,1,0.170559590287522,0,1529,Not Evaluated,Clean,Clean
8116,Edith St,9877,5,1,1,1,0.107988102220022,WLA,895,Clean,Clean,Clean
8117,Edith St,9878,5,1,1,1,0.074745900525049,WLA,895,Clean,Clean,Clean
8118,,9879,3,2,1,1,0.398910710903439,WV,1083,Somewhat Clean,Clean,Clean
8119,,9880,14,3,1,1,0.300464906666409,NC,427,Not Clean,Clean,Clean
8120,Edmore Pl,9881,2,1,1,1,0.199844968781739,EV,1677,Clean,Clean,Clean
8121,Edmore Pl,9882,2,1,1,1,0.24020576761124,EV,1677,Clean,Clean,Clean
8122,,9883,14,1,1,1,0.110011294476125,NC,428,Clean,Clean,Clean
8123,,9884,14,1,2,1,0.231463939024694,NC,429,Clean,Somewhat Clean,Clean
8124,Edris Dr,9885,5,1,1,1,0.31335315394164,WLA,857,Clean,Clean,Clean
8125,Edris Dr,9886,5,1,1,1,0.134424082418438,WLA,857,Clean,Clean,Clean
8126,Edsel Ave,9887,11,1,1,1,0.030274766869247,WLA,1455,Clean,Clean,Clean
8127,,9888,1,1,1,1,0.215898550933511,NC,1134,Clean,Clean,Clean
8128,,9889,1,1,1,1,0.072668133977893,NC,1134,Clean,Clean,Clean
8129,Edwin Dr,9891,4,1,1,1,0.073035009678691,WLA,621,Clean,Clean,Clean
8130,Edwin Pl,9892,4,1,1,1,0.106255963358309,WLA,621,Clean,Clean,Clean
8131,Effie Pl,9893,13,1,1,1,0.045198798795579,NC,1171,Clean,Clean,Clean
8132,Effie St,9894,13,1,1,1,0.073550770746512,NC,1171,Clean,Clean,Clean
8133,Effie St,9895,13,1,1,1,0.033444817099095,NC,1171,Clean,Clean,Clean
8134,Effie St,9896,13,2,1,1,0.697073104416396,NC,1171,Somewhat Clean,Clean,Clean
8135,Effie St,9897,13,3,1,1,0.221263283385641,NC,1172,Not Clean,Clean,Clean
8136,Effie St,9898,13,2,1,1,0.243742679338165,NC,1172,Somewhat Clean,Clean,Clean
8137,Effie St,9899,13,1,1,1,0.077079948014347,NC,1172,Clean,Clean,Clean
8138,Effie St,9900,13,2,1,1,0.282328476569312,NC,1183,Somewhat Clean,Clean,Clean
8139,Effie St,9901,13,1,1,1,0.02973227625502,NC,1183,Clean,Clean,Clean
8140,Effingham Pl,9902,4,1,1,1,0.166997256745754,NC,1132,Clean,Clean,Clean
8141,Egbert St,9903,7,1,1,1,0.332366065691881,EV,1906,Clean,Clean,Clean
8142,,9904,7,1,1,1,0.043350856833655,EV,1608,Clean,Clean,Clean
8143,Eilat Pl,9905,3,1,1,1,0.030623516283364,WV,2161,Clean,Clean,Clean
8144,Eilat St,9906,3,1,1,1,0.38457292853527,WV,2161,Clean,Clean,Clean
8145,Eilat St,9907,3,1,1,1,0.280736653629562,WV,2161,Clean,Clean,Clean
8146,Eileen Ave,9908,8,2,1,1,0.24930036125126,SC,1231,Somewhat Clean,Clean,Clean
8147,Eileen Ave,9909,8,1,1,1,0.032249970348749,SC,1231,Clean,Clean,Clean
8148,,9910,3,1,1,1,0.060038899367603,WV,1083,Clean,Clean,Clean
8149,El Atajo St,9911,1,1,1,1,0.045189341357643,NC,1148,Clean,Clean,Clean
8150,El Bosque Ct,9912,11,1,1,1,0.071066231887102,WLA,801,Clean,Clean,Clean
8151,,9913,3,1,1,1,0.395798953243276,WV,1083,Clean,Clean,Clean
8152,El Cajon St,9914,7,2,1,1,0.528488516556116,EV,1921,Somewhat Clean,Clean,Clean
8153,El Canon Ave,9915,3,1,1,1,0.24019657321699,WV,2161,Clean,Clean,Clean
8154,El Canon Ave,9916,3,1,1,1,0.619451980465397,WV,2161,Clean,Clean,Clean
8155,El Canon Ave,9917,3,2,1,1,0.073382644947383,WV,2172,Somewhat Clean,Clean,Clean
8156,El Canon Ave,9918,3,0,1,1,0.372311954081902,0,2183,Not Evaluated,Clean,Clean
8157,El Canto Dr,9919,14,1,1,1,0.062463770696666,NC,1113,Clean,Clean,Clean
8158,El Caprice Ave,9920,2,1,1,1,0.208245118724602,EV,1693,Clean,Clean,Clean
8159,El Casco St,9921,7,2,1,2,0.122345624376528,EV,1902,Somewhat Clean,Clean,Somewhat Clean
8160,El Casco St,9922,7,2,1,1,0.104853882548736,EV,1904,Somewhat Clean,Clean,Clean
8161,El Casco St,9923,7,0,1,1,0.205435886240734,0,1913,Not Evaluated,Clean,Clean
8162,El Casco St,9924,7,1,1,1,0.040774182352882,EV,1921,Clean,Clean,Clean
8163,El Casco St,9925,7,2,1,1,0.267084129204948,EV,1921,Somewhat Clean,Clean,Clean
8164,El Cedro St,9926,1,1,1,1,0.027497380832617,NC,1148,Clean,Clean,Clean
8165,El Cerco Pl,9927,11,1,1,1,0.146749721161711,WLA,823,Clean,Clean,Clean
8166,El Cerrito Pl,9928,4,1,1,1,0.094005255926722,NC,622,Clean,Clean,Clean
8167,El Cerrito Pl,9929,4,1,1,1,0.120422436408127,NC,622,Clean,Clean,Clean
8168,El Cerrito Pl,9930,13,1,1,2,0.166469914657445,NC,645,Clean,Clean,Somewhat Clean
8169,El Cerro Ln,9931,2,1,1,1,0.136810304057891,EV,1591,Clean,Clean,Clean
8170,El Contento Dr,9932,4,1,1,1,0.217708600307293,NC,626,Clean,Clean,Clean
8171,,9933,4,1,1,1,0.131808718736643,NC,626,Clean,Clean,Clean
8172,El Dorado Ave,9934,7,1,1,1,0.138592358122094,EV,1622,Clean,Clean,Clean
8173,El Dorado Ave,9935,7,1,1,2,0.404416659022288,EV,1622,Clean,Clean,Somewhat Clean
8174,El Dorado Ave,9936,7,1,1,1,0.127818486660617,EV,1622,Clean,Clean,Clean
8175,El Dorado Ave,9937,7,1,1,2,0.106976279235841,EV,1622,Clean,Clean,Somewhat Clean
8176,El Dorado Ave,9938,7,2,2,1,0.821161722772707,EV,1643,Somewhat Clean,Somewhat Clean,Clean
8177,El Dorado Ave,9939,7,1,1,2,0.41088245938294,EV,1653,Clean,Clean,Somewhat Clean
8178,El Dorado Ave,9940,6,2,1,2,0.351225819717757,EV,1663,Somewhat Clean,Clean,Somewhat Clean
8179,El Dorado Ave,9941,6,2,1,1,0.102586774764104,EV,1672,Somewhat Clean,Clean,Clean
8180,El Dorado Ave,9942,7,1,1,1,0.102277033113406,EV,1911,Clean,Clean,Clean
8181,El Dorado Ave,9943,7,2,1,1,0.906699117405779,EV,1921,Somewhat Clean,Clean,Clean
8182,El Dorado Ave,9944,7,1,1,1,0.059615923692202,EV,1924,Clean,Clean,Clean
8183,El Dorado Ave,9945,7,1,1,1,0.099898392409563,EV,1924,Clean,Clean,Clean
8184,El Dorado Ave,9946,7,1,1,1,0.052201543242836,EV,1924,Clean,Clean,Clean
8185,El Dorado Ave,9947,7,1,2,1,0.151370241181778,EV,1944,Clean,Somewhat Clean,Clean
8186,El Escorpion Rd,9948,3,1,1,1,0.2848931684409,WV,2161,Clean,Clean,Clean
8187,El Hito Cir,9949,11,1,1,1,0.35068586856653,WLA,811,Clean,Clean,Clean
8188,El Hito Ct,9950,11,1,1,1,0.024565026937064,WLA,811,Clean,Clean,Clean
8189,El Hito Pl,9951,11,1,1,1,0.035567175281704,WLA,811,Clean,Clean,Clean
8190,El Manor Ave,9952,11,1,1,1,0.532077063518071,WLA,1466,Clean,Clean,Clean
8191,El Manor Ave,9953,11,1,2,1,0.252970436057987,WLA,1476,Clean,Somewhat Clean,Clean
8192,El Manor Ave,9954,11,2,1,1,0.138400690843371,WLA,1485,Somewhat Clean,Clean,Clean
8193,El Medio Ave,9955,11,1,1,1,0.611679021075512,WLA,811,Clean,Clean,Clean
8194,El Medio Ave,9956,11,1,1,1,0.615594961057297,WLA,822,Clean,Clean,Clean
8195,El Medio Pl,9957,11,1,1,1,0.102244695426624,WLA,811,Clean,Clean,Clean
8196,El Mio Dr,9958,1,2,1,1,0.006639785370879,NC,1138,Somewhat Clean,Clean,Clean
8197,El Mio Dr,9959,1,2,1,1,0.059753154630957,NC,1138,Somewhat Clean,Clean,Clean
8198,El Mio Dr,9960,1,2,1,1,0.061732455656364,NC,1138,Somewhat Clean,Clean,Clean
8199,El Mio Dr,9961,1,2,1,1,0.044539783944439,NC,1138,Somewhat Clean,Clean,Clean
8200,El Mirador Dr,9962,10,1,1,1,0.224948276258806,WLA,341,Clean,Clean,Clean
8201,El Moran St,9963,13,1,1,1,0.153178068643274,NC,1145,Clean,Clean,Clean
8202,El Oro Ln,9964,11,2,1,1,0.212769243683344,WLA,811,Somewhat Clean,Clean,Clean
8203,El Oro Wy,9965,12,2,1,2,0.418822165805039,WV,1707,Somewhat Clean,Clean,Somewhat Clean
8204,El Oro Wy,9966,12,1,1,1,0.508711118019734,WV,1716,Clean,Clean,Clean
8205,El Paso Dr,9968,1,1,2,1,1.17715785180308,NC,1136,Clean,Somewhat Clean,Clean
8206,El Portal Ct,9969,14,0,1,1,0.02640936233511,0,451,Not Evaluated,Clean,Clean
8207,El Rancho Dr,9970,3,0,1,1,0.464853227482908,0,2158,Not Evaluated,Clean,Clean
8208,El Reposo Dr,9971,14,1,1,1,0.19939503315224,NC,1113,Clean,Clean,Clean
8209,El Rey Rd,9972,15,2,1,1,0.357317411307054,HB,551,Somewhat Clean,Clean,Clean
8210,El Rio Ave,9973,14,2,2,1,0.249647611783973,NC,1105,Somewhat Clean,Somewhat Clean,Clean
8211,El Rita Dr,9974,4,2,1,1,0.083403524649576,WLA,621,Somewhat Clean,Clean,Clean
8212,El Roble Dr,9975,14,1,1,1,0.310191300232095,NC,1113,Clean,Clean,Clean
8213,El Roble Ln,9976,4,1,1,1,0.095284318235625,WLA,809,Clean,Clean,Clean
8214,,9977,1,1,1,1,0.127915201156781,NC,1135,Clean,Clean,Clean
8215,El Sereno Ave,9978,14,1,1,1,0.24767090178481,NC,408,Clean,Clean,Clean
8216,El Verano Ave,9979,14,1,1,1,0.089395241773357,NC,1105,Clean,Clean,Clean
8217,El Verano Ave,9980,14,0,1,1,0.08133371430388,0,1113,Not Evaluated,Clean,Clean
8218,El Verano Ave,9981,14,1,1,1,0.052244415437902,NC,1113,Clean,Clean,Clean
8219,Elanita Dr,9982,15,2,1,1,0.363734335842006,HB,583,Somewhat Clean,Clean,Clean
8220,Elba Pl,9983,3,1,1,1,0.085360697061592,WV,2141,Clean,Clean,Clean
8221,Elba Pl,9984,3,1,1,1,0.134884402945961,WV,2161,Clean,Clean,Clean
8222,Elba Pl,9985,3,1,1,1,0.066787477001394,WV,2161,Clean,Clean,Clean
8223,Elben Ave,9986,7,1,1,1,0.235987700933223,EV,1667,Clean,Clean,Clean
8224,Elden Ave,9988,1,2,2,2,0.178657121661068,NC,2058,Somewhat Clean,Somewhat Clean,Somewhat Clean
8225,Elden Ave,9989,1,2,2,2,0.354144406037243,NC,2069,Somewhat Clean,Somewhat Clean,Somewhat Clean
8226,Elder Ct,9990,14,1,1,1,0.056467679981834,NC,1129,Clean,Clean,Clean
8227,Elder St,9991,14,2,1,1,0.213243420447415,NC,1129,Somewhat Clean,Clean,Clean
8228,Elderbank Dr,9992,1,2,1,1,0.286528311070237,NC,402,Somewhat Clean,Clean,Clean
8229,Elderidge Dr,9993,5,1,1,1,0.076734085769848,WLA,808,Clean,Clean,Clean
8230,Elderwood St,9994,11,1,1,1,0.120150619058657,WLA,814,Clean,Clean,Clean
8231,Eldora Ave,9995,7,1,1,1,0.252937139991753,EV,1618,Clean,Clean,Clean
8232,Eldora Ave,9996,7,1,1,1,0.101732274532196,EV,1637,Clean,Clean,Clean
8233,Eldora Ave,9997,7,2,2,2,0.500751508281395,EV,1656,Somewhat Clean,Somewhat Clean,Somewhat Clean
8234,Eldora Pl,9998,7,2,1,1,0.069675552786555,EV,1618,Somewhat Clean,Clean,Clean
8235,Eldred St,9999,1,1,1,1,0.279638829778161,NC,1148,Clean,Clean,Clean
8236,Eldridge Ave,10000,7,1,1,1,0.273242683273223,EV,1605,Clean,Clean,Clean
8237,Eldridge Ave,10001,7,1,1,1,0.127516419683648,EV,1605,Clean,Clean,Clean
8238,Eldridge Ave,10002,7,1,1,2,0.571279015620998,EV,1606,Clean,Clean,Somewhat Clean
8239,Eldridge Ave,10003,7,2,1,1,0.161019135981813,EV,1904,Somewhat Clean,Clean,Clean
8240,Eldridge Ave,10004,7,2,1,1,0.546704213444257,EV,1906,Somewhat Clean,Clean,Clean
8241,Eldridge Ave,10005,7,1,1,1,0.372681075750648,EV,1908,Clean,Clean,Clean
8242,Eldridge Ave,10006,7,2,1,1,0.552255816025529,EV,1909,Somewhat Clean,Clean,Clean
8243,Eldridge St,10007,15,0,1,1,0.130858383700857,0,559,Not Evaluated,Clean,Clean
8244,Eleanor Ave,10008,13,2,2,1,0.377439908481874,NC,656,Somewhat Clean,Somewhat Clean,Clean
8245,Eleanor Ave,10009,4,1,1,1,0.037789998602925,NC,665,Clean,Clean,Clean
8246,Electra Ct,10010,4,0,1,1,0.062747671052901,0,622,Not Evaluated,Clean,Clean
8247,Electra Dr,10011,4,1,1,1,0.273732916219186,WLA,622,Clean,Clean,Clean
8248,Electric Ave,10012,11,2,1,1,0.458517284258344,WLA,1413,Somewhat Clean,Clean,Clean
8249,Electric Ave,10013,11,2,1,1,0.361289930635662,WLA,1432,Somewhat Clean,Clean,Clean
8250,Electric Ct,10014,11,1,1,1,0.063453945656045,WLA,1432,Clean,Clean,Clean
8251,Electric Ct,10015,11,2,1,1,0.063503526077404,WLA,1432,Somewhat Clean,Clean,Clean
8252,Electric St,10016,15,2,1,1,0.241953715879233,HB,501,Somewhat Clean,Clean,Clean
8253,Electric St,10017,13,1,1,1,0.083109104361769,NC,1145,Clean,Clean,Clean
8254,Electronics Pl,10018,13,1,1,1,0.219646460632268,NC,1102,Clean,Clean,Clean
8255,Elevado St,10019,13,3,1,1,0.117246261963036,NC,1171,Not Clean,Clean,Clean
8256,Elevado St,10020,13,2,1,1,0.236867976933008,NC,1171,Somewhat Clean,Clean,Clean
8257,Elgin St,10021,14,2,1,1,0.071936918440174,NC,1128,Somewhat Clean,Clean,Clean
8258,Elgin St,10022,14,1,1,1,0.140086659832284,NC,1129,Clean,Clean,Clean
8259,Elgin St,10023,14,1,1,1,0.067320581572773,NC,1129,Clean,Clean,Clean
8260,Elgin St,10024,14,1,1,1,0.155281897895576,NC,1129,Clean,Clean,Clean
8261,Elinda Pl,10025,7,2,1,1,0.181838090136561,EV,1665,Somewhat Clean,Clean,Clean
8262,Elinda Wy,10026,7,1,1,1,0.029257090325978,EV,1665,Clean,Clean,Clean
8263,,10027,5,1,1,1,0.03877048504333,WV,1097,Clean,Clean,Clean
8264,Elizalde Ave,10028,12,1,1,1,0.059067835743842,WV,1794,Clean,Clean,Clean
8265,Elkgrove Ave,10029,11,1,1,1,0.23164548980813,WLA,1415,Clean,Clean,Clean
8266,Elkgrove Cir,10030,11,1,1,1,0.047363391786204,WLA,1415,Clean,Clean,Clean
8267,Elkhart Pl,10031,11,1,1,1,0.061169469342572,WLA,1415,Clean,Clean,Clean
8268,Elkins Rd,10032,11,1,2,1,0.360368093976636,WLA,812,Clean,Somewhat Clean,Clean
8269,Elkland Pl,10033,11,1,1,1,0.061140765653729,WLA,1415,Clean,Clean,Clean
8270,Elkwood St,10034,3,2,1,1,0.328843340174452,WV,1001,Somewhat Clean,Clean,Clean
8271,Elkwood St,10035,3,2,1,1,0.023533726937158,WV,1001,Somewhat Clean,Clean,Clean
8272,,10036,3,2,1,1,0.360634839642012,WV,1003,Somewhat Clean,Clean,Clean
8273,,10037,12,1,1,1,0.236596865231422,WV,1004,Clean,Clean,Clean
8274,Elkwood St,10038,12,1,2,1,0.176649826191344,WV,1005,Clean,Somewhat Clean,Clean
8275,,10039,12,1,1,1,0.181195618392811,WV,1006,Clean,Clean,Clean
8276,Elkwood St,10040,6,1,1,1,0.067051103797044,WV,1007,Clean,Clean,Clean
8277,Elkwood St,10041,2,2,1,1,0.147940682206794,EV,1501,Somewhat Clean,Clean,Clean
8278,Elkwood St,10042,2,1,1,1,0.041592053061035,EV,1502,Clean,Clean,Clean
8279,Elkwood St,10043,2,1,1,1,0.092823458665194,EV,1502,Clean,Clean,Clean
8280,Elkwood St,10044,2,1,1,1,0.033527456877724,EV,1502,Clean,Clean,Clean
8281,Elkwood St,10045,6,1,2,1,0.256661932651757,EV,1684,Clean,Somewhat Clean,Clean
8282,Elkwood St,10046,6,1,1,1,0.033244718365704,EV,1685,Clean,Clean,Clean
8283,Elkwood St,10047,6,2,1,1,0.191568431003718,EV,1695,Somewhat Clean,Clean,Clean
8284,Elkwood St,10048,2,1,1,1,0.045986866499782,EV,1698,Clean,Clean,Clean
8285,Elkwood St,10049,2,2,1,1,0.192422892896436,EV,1699,Somewhat Clean,Clean,Clean
8286,Elkwood St,10050,12,1,1,1,0.076728554179073,WV,2111,Clean,Clean,Clean
8287,Elkwood St,10051,12,1,1,1,0.111313656584849,WV,2111,Clean,Clean,Clean
8288,Elkwood St,10052,12,1,1,1,0.043575005146943,WV,2111,Clean,Clean,Clean
8289,Elkwood St,10053,12,1,1,1,0.12923558037513,WV,2111,Clean,Clean,Clean
8290,Elkwood St,10054,12,1,1,1,0.023018456061106,WV,2113,Clean,Clean,Clean
8291,Elkwood St,10055,3,1,1,1,0.436976299711066,WV,2114,Clean,Clean,Clean
8292,Elkwood St,10057,3,1,1,1,0.185693309051967,WV,2125,Clean,Clean,Clean
8293,,10058,3,1,1,1,0.186724191311367,WV,2126,Clean,Clean,Clean
8294,,10059,3,1,1,1,0.450549489340542,WV,2128,Clean,Clean,Clean
8295,Ellenbogen St,10060,7,2,1,1,0.628658973141482,EV,1618,Somewhat Clean,Clean,Clean
8296,Ellenboro Wy,10061,3,0,1,1,0.106270251727791,0,2196,Not Evaluated,Clean,Clean
8297,Ellenda Ave,10062,5,1,1,1,0.163783077533939,WLA,1428,Clean,Clean,Clean
8298,Ellenda Pl,10063,5,1,1,1,0.042775242933449,WLA,1428,Clean,Clean,Clean
8299,Ellendale Pl,10064,8,2,1,2,0.252638982843432,SC,318,Somewhat Clean,Clean,Somewhat Clean
8300,Ellendale Pl,10065,8,2,1,1,0.301681228474606,SC,325,Somewhat Clean,Clean,Clean
8301,Ellendale Pl,10066,1,2,1,1,0.049694393894216,SC,2099,Somewhat Clean,Clean,Clean
8302,,10067,3,2,1,1,1.35330922221653,WV,1091,Somewhat Clean,Clean,Clean
8303,Ellenvale Ave,10068,3,1,1,2,0.24860029304241,WV,2172,Clean,Clean,Somewhat Clean
8304,Ellenview Ave,10069,12,1,1,1,0.490661634099444,WV,2141,Clean,Clean,Clean
8305,Ellenview Ave,10070,3,1,1,1,0.398238804327899,WV,2161,Clean,Clean,Clean
8306,Ellenwood Dr,10071,14,1,1,1,0.347692122957711,NC,1105,Clean,Clean,Clean
8307,Ellenwood Dr,10072,14,1,1,1,0.08464588805137,NC,1113,Clean,Clean,Clean
8308,Ellenwood Dr,10073,14,1,1,1,0.073808757197335,NC,1115,Clean,Clean,Clean
8309,Ellenwood Dr,10074,14,1,1,1,0.176497634460165,NC,1115,Clean,Clean,Clean
8310,Ellenwood Dr,10075,14,2,1,1,0.63465467162131,NC,1117,Somewhat Clean,Clean,Clean
8311,Ellenwood Dr,10076,14,1,1,1,0.149940574664148,NC,1136,Clean,Clean,Clean
8312,Ellenwood Pl,10077,14,2,1,1,0.153151228478259,NC,1105,Somewhat Clean,Clean,Clean
8313,Ellett Pl,10078,13,1,1,1,0.080418928571078,NC,205,Clean,Clean,Clean
8314,Ellington Dr,10079,4,1,1,1,0.264863377147897,EV,1599,Clean,Clean,Clean
8315,Ellis Ave,10081,5,1,1,1,0.135245043931452,WLA,1409,Clean,Clean,Clean
8316,Ellis Dr,10082,4,1,2,1,0.088095770177132,EV,1588,Clean,Somewhat Clean,Clean
8317,Ellita Pl,10084,1,1,1,1,0.088063279772868,NC,1149,Clean,Clean,Clean
8318,Ellsmere Ave,10085,10,3,1,1,0.461480226226977,WLA,763,Not Clean,Clean,Clean
8319,Ellsworth St,10086,13,2,1,1,0.150102926291551,NC,204,Somewhat Clean,Clean,Clean
8320,Ellsworth St,10087,13,1,1,1,0.12507389099175,NC,205,Clean,Clean,Clean
8321,Elm St,10090,1,1,1,1,0.261535266601397,NC,1147,Clean,Clean,Clean
8322,Elm St,10091,11,1,1,1,0.071573133606301,WLA,1444,Clean,Clean,Clean
8323,,10092,5,1,1,1,0.103083955571706,WV,1094,Clean,Clean,Clean
8324,Elmdale Pl,10093,12,1,1,1,0.103863678291003,WV,1707,Clean,Clean,Clean
8325,Elmer Ave,10094,2,1,2,1,0.249918123360973,EV,1506,Clean,Somewhat Clean,Clean
8326,Elmer Ave,10095,2,1,1,2,0.249986907631783,EV,1517,Clean,Clean,Somewhat Clean
8327,Elmer Ave,10096,2,1,1,2,0.627089708479646,EV,1527,Clean,Clean,Somewhat Clean
8328,Elmer Ave,10097,2,2,1,2,0.250331937269853,EV,1538,Somewhat Clean,Clean,Somewhat Clean
8329,Elmer Ave,10098,2,2,1,1,0.149358445262351,EV,1549,Somewhat Clean,Clean,Clean
8330,Elmer Ave,10099,4,2,1,1,0.143982637112732,EV,1555,Somewhat Clean,Clean,Clean
8331,Elmer Ave,10100,2,3,1,1,0.37586732201953,EV,1565,Not Clean,Clean,Clean
8332,Elmer Ave,10101,2,2,1,1,0.283346673751482,EV,1585,Somewhat Clean,Clean,Clean
8333,Elmer Ave,10102,6,3,1,1,0.046178991672311,EV,1687,Not Clean,Clean,Clean
8334,Elmer Ave,10103,6,1,1,1,0.124959023325959,EV,1695,Clean,Clean,Clean
